Semaine,Date,N°. ZONE,NameZONE,N°. Atelier,NameAtelier _x,Obj Abs,Tx. Abs ,Obj. Polyvalence,Tx. Polyvalence,Obj Safety,# d'accident Avec Arrêt ,Réf Produit,DésignationProduit,QtéProduite_x,QtéLivrée_x,NbrDéfaut.Int,Qtérebut.Int,QtéRéclamée ,ObjNQ.Int,ObjDPU,ObjNQ.Ext,ObjPPM.Int,ObjPPM.Client,TxNQ.Int,DPU,TxNQExt,PPMRebut.Int,PPM.Client,QtéProduite_y,QtéLancéePDP,QtéEng.Client ,QtéLivrée_y,ObjOTP,ObjOTD,OTD,OTP ,QtéProduite,QtéLivrée,Tpsd'ouv. Nette (s),TpsSTD.Unitaire (s),TpsPointée.NetProduit (s) ,Hr.Badgées (s),ETP.théo,ETP.Réel,OBJEFF.NET,OBJEFF.BRUT,Efficience Nette,Efficience Brute,NameAtelier _y,N°. Unité ,Unité ,NameUnit,Site,NameSite
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,SF2.M32,Siwtch de Commande (IR),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,307,255148,257400,8.6,9.9,85%,78%,87%,86%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,SF2.PPE21,Push Start/ Stop (IR),852,0,2,2,0,1.50%,1.80%,,15000,,0.23%,0%,," 2,347    ",,852,937,0,0,99%,96%,,91%,852,0,25740,287,280866,283140,9.5,10.9,85%,78%,87%,86%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,273,0,0,0.0,0.0,85%,78%,-,-,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,SF3.M32,Siwtch de Commande (ASS),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,227,0,0,0.0,0.0,85%,78%,-,-,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,SF3.PPE21,Push Start/ Stop (ASS),356,0,12,1,0,1.50%,1.80%,,15000,,0.28%,3%,," 2,809    ",,356,391,0,0,99%,96%,,91%,356,0,25740,227,92806,102960,3.1,3.6,85%,78%,87%,78%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,407,338532,360360,11.4,13.2,85%,78%,87%,82%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,M32,Siwtch de Commande,852,752,1,4,0,1.50%,1.80%,0.40%,15000,4000.0,0.47%,0%,0.00%," 4,695    ", -      ,852,937,752,752,99%,94%,100.0%,91%,852,752,25740,293,286742,308880,9.7,11.1,85%,78%,87%,81%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,PPE21,Push Start/ Stop ,816,716,5,0,0,1.50%,1.80%,0.40%,15000,4000.0,0.00%,1%,0.00%, -      , -      ,816,840,716,716,99%,94%,100.0%,97%,816,716,25740,215,201468,205920,6.8,7.8,85%,78%,87%,85%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.3,INJ.XC_A321.Neo,ATEL.1,ATELIER INJ. XC,3%,2.8%,80%,85%,0,0,90VU,Rack 90VU_A321. Neo ,873,773,6,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.11%,1%,0.00%," 1,145    ", -      ,873,960,773,773,99%,94%,100.0%,91%,873,773,25740,767,769444,772200,26.0,29.9,85%,78%,87%,87%,ATELIER INJ. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,SF1.PPE21,Push Start/ Stop (INJ),618,0,1,1,0,1.50%,1.80%,,15000,,0.16%,0%,," 1,618    ",,618,679,0,0,99%,96%,,91%,618,0,25740,231,164090,180180,5.5,6.4,85%,78%,87%,79%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),783,0,1,1,0,1.50%,1.80%,,15000,,0.13%,0%,," 1,277    ",,783,861,0,0,99%,96%,,91%,783,0,25740,280,252180,257400,8.5,9.8,85%,78%,87%,85%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,SF2.M32,Siwtch de Commande (IR),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,307,255148,257400,8.6,9.9,85%,78%,87%,86%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,SF2.PPE21,Push Start/ Stop (IR),852,0,2,2,0,1.50%,1.80%,,15000,,0.23%,0%,," 2,347    ",,852,937,0,0,99%,96%,,91%,852,0,25740,287,280866,283140,9.5,10.9,85%,78%,87%,86%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,273,0,0,0.0,0.0,85%,78%,-,-,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,SF3.M32,Siwtch de Commande (ASS),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,227,0,0,0.0,0.0,85%,78%,-,-,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,SF3.PPE21,Push Start/ Stop (ASS),356,0,12,1,0,1.50%,1.80%,,15000,,0.28%,3%,," 2,809    ",,356,391,0,0,99%,96%,,91%,356,0,25740,227,92806,102960,3.1,3.6,85%,78%,87%,78%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,407,338532,360360,11.4,13.2,85%,78%,87%,82%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,M32,Siwtch de Commande,852,752,1,4,0,1.50%,1.80%,0.40%,15000,4000.0,0.47%,0%,0.00%," 4,695    ", -      ,852,937,752,752,99%,94%,100.0%,91%,852,752,25740,293,286742,308880,9.7,11.1,85%,78%,87%,81%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,PPE21,Push Start/ Stop ,816,716,5,0,0,1.50%,1.80%,0.40%,15000,4000.0,0.00%,1%,0.00%, -      , -      ,816,840,716,716,99%,94%,100.0%,97%,816,716,25740,215,201468,205920,6.8,7.8,85%,78%,87%,85%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.4,IR.XC_MQB,ATEL.2,ATELIER IR. XC,3%,2.9%,80%,86%,0,0,90VU,Rack 90VU_A321. Neo ,873,773,6,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.11%,1%,0.00%," 1,145    ", -      ,873,960,773,773,99%,94%,100.0%,91%,873,773,25740,767,769444,772200,26.0,29.9,85%,78%,87%,87%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,SF1.PPE21,Push Start/ Stop (INJ),618,0,1,1,0,1.50%,1.80%,,15000,,0.16%,0%,," 1,618    ",,618,679,0,0,99%,96%,,91%,618,0,25740,231,164090,180180,5.5,6.4,85%,78%,87%,79%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),783,0,1,1,0,1.50%,1.80%,,15000,,0.13%,0%,," 1,277    ",,783,861,0,0,99%,96%,,91%,783,0,25740,280,252180,257400,8.5,9.8,85%,78%,87%,85%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,SF2.M32,Siwtch de Commande (IR),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,307,255148,257400,8.6,9.9,85%,78%,87%,86%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,SF2.PPE21,Push Start/ Stop (IR),852,0,2,2,0,1.50%,1.80%,,15000,,0.23%,0%,," 2,347    ",,852,937,0,0,99%,96%,,91%,852,0,25740,287,280866,283140,9.5,10.9,85%,78%,87%,86%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,273,0,0,0.0,0.0,85%,78%,-,-,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,SF3.M32,Siwtch de Commande (ASS),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,227,0,0,0.0,0.0,85%,78%,-,-,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,SF3.PPE21,Push Start/ Stop (ASS),356,0,12,1,0,1.50%,1.80%,,15000,,0.28%,3%,," 2,809    ",,356,391,0,0,99%,96%,,91%,356,0,25740,227,92806,102960,3.1,3.6,85%,78%,87%,78%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,407,338532,360360,11.4,13.2,85%,78%,87%,82%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,M32,Siwtch de Commande,852,752,1,4,0,1.50%,1.80%,0.40%,15000,4000.0,0.47%,0%,0.00%," 4,695    ", -      ,852,937,752,752,99%,94%,100.0%,91%,852,752,25740,293,286742,308880,9.7,11.1,85%,78%,87%,81%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,PPE21,Push Start/ Stop ,816,716,5,0,0,1.50%,1.80%,0.40%,15000,4000.0,0.00%,1%,0.00%, -      , -      ,816,840,716,716,99%,94%,100.0%,97%,816,716,25740,215,201468,205920,6.8,7.8,85%,78%,87%,85%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.5,IR.XC_PSA,ATEL.2,ATELIER IR. XC,3%,3.2%,80%,86%,0,0,90VU,Rack 90VU_A321. Neo ,873,773,6,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.11%,1%,0.00%," 1,145    ", -      ,873,960,773,773,99%,94%,100.0%,91%,873,773,25740,767,769444,772200,26.0,29.9,85%,78%,87%,87%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,SF1.PPE21,Push Start/ Stop (INJ),618,0,1,1,0,1.50%,1.80%,,15000,,0.16%,0%,," 1,618    ",,618,679,0,0,99%,96%,,91%,618,0,25740,231,164090,180180,5.5,6.4,85%,78%,87%,79%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),783,0,1,1,0,1.50%,1.80%,,15000,,0.13%,0%,," 1,277    ",,783,861,0,0,99%,96%,,91%,783,0,25740,280,252180,257400,8.5,9.8,85%,78%,87%,85%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,SF2.M32,Siwtch de Commande (IR),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,307,255148,257400,8.6,9.9,85%,78%,87%,86%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,SF2.PPE21,Push Start/ Stop (IR),852,0,2,2,0,1.50%,1.80%,,15000,,0.23%,0%,," 2,347    ",,852,937,0,0,99%,96%,,91%,852,0,25740,287,280866,283140,9.5,10.9,85%,78%,87%,86%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,273,0,0,0.0,0.0,85%,78%,-,-,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,SF3.M32,Siwtch de Commande (ASS),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,227,0,0,0.0,0.0,85%,78%,-,-,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,SF3.PPE21,Push Start/ Stop (ASS),356,0,12,1,0,1.50%,1.80%,,15000,,0.28%,3%,," 2,809    ",,356,391,0,0,99%,96%,,91%,356,0,25740,227,92806,102960,3.1,3.6,85%,78%,87%,78%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,407,338532,360360,11.4,13.2,85%,78%,87%,82%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,M32,Siwtch de Commande,852,752,1,4,0,1.50%,1.80%,0.40%,15000,4000.0,0.47%,0%,0.00%," 4,695    ", -      ,852,937,752,752,99%,94%,100.0%,91%,852,752,25740,293,286742,308880,9.7,11.1,85%,78%,87%,81%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,PPE21,Push Start/ Stop ,816,716,5,0,0,1.50%,1.80%,0.40%,15000,4000.0,0.00%,1%,0.00%, -      , -      ,816,840,716,716,99%,94%,100.0%,97%,816,716,25740,215,201468,205920,6.8,7.8,85%,78%,87%,85%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.6,IR.XC_A321.Neo,ATEL.2,ATELIER IR. XC,3%,0.0%,80%,-,0,0,90VU,Rack 90VU_A321. Neo ,873,773,6,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.11%,1%,0.00%," 1,145    ", -      ,873,960,773,773,99%,94%,100.0%,91%,873,773,25740,767,769444,772200,26.0,29.9,85%,78%,87%,87%,ATELIER IR. XC,Unit.1,Unité XC ,Unité de Fabrication XC,Site 1,QMS Manufacturing
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,SF1.PPE21,Push Start/ Stop (INJ),618,0,1,1,0,1.50%,1.80%,,15000,,0.16%,0%,," 1,618    ",,618,679,0,0,99%,96%,,91%,618,0,25740,231,164090,180180,5.5,6.4,85%,78%,87%,79%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),783,0,1,1,0,1.50%,1.80%,,15000,,0.13%,0%,," 1,277    ",,783,861,0,0,99%,96%,,91%,783,0,25740,280,252180,257400,8.5,9.8,85%,78%,87%,85%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,SF2.M32,Siwtch de Commande (IR),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,307,255148,257400,8.6,9.9,85%,78%,87%,86%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,SF2.PPE21,Push Start/ Stop (IR),852,0,2,2,0,1.50%,1.80%,,15000,,0.23%,0%,," 2,347    ",,852,937,0,0,99%,96%,,91%,852,0,25740,287,280866,283140,9.5,10.9,85%,78%,87%,86%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,273,0,0,0.0,0.0,85%,78%,-,-,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,SF3.M32,Siwtch de Commande (ASS),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,227,0,0,0.0,0.0,85%,78%,-,-,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,SF3.PPE21,Push Start/ Stop (ASS),356,0,12,1,0,1.50%,1.80%,,15000,,0.28%,3%,," 2,809    ",,356,391,0,0,99%,96%,,91%,356,0,25740,227,92806,102960,3.1,3.6,85%,78%,87%,78%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,SF3.90VU,Rack 90VU_A321. Neo (ASS),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,407,338532,360360,11.4,13.2,85%,78%,87%,82%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,M32,Siwtch de Commande,852,752,1,4,0,1.50%,1.80%,0.40%,15000,4000.0,0.47%,0%,0.00%," 4,695    ", -      ,852,937,752,752,99%,94%,100.0%,91%,852,752,25740,293,286742,308880,9.7,11.1,85%,78%,87%,81%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,PPE21,Push Start/ Stop ,816,716,5,0,0,1.50%,1.80%,0.40%,15000,4000.0,0.00%,1%,0.00%, -      , -      ,816,840,716,716,99%,94%,100.0%,97%,816,716,25740,215,201468,205920,6.8,7.8,85%,78%,87%,85%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.7,ASS_MQB,ATEL.3,ATELIER.ASS ,3%,0.0%,80%,-,0,0,90VU,Rack 90VU_A321. Neo ,873,773,6,1,0,1.50%,1.80%,0.40%,15000,4000.0,0.11%,1%,0.00%," 1,145    ", -      ,873,960,773,773,99%,94%,100.0%,91%,873,773,25740,767,769444,772200,26.0,29.9,85%,78%,87%,87%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.8,ASS_PSA,ATEL.3,ATELIER.ASS ,3%,1.0%,80%,78%,0,0,SF1.PPE21,Push Start/ Stop (INJ),618,0,1,1,0,1.50%,1.80%,,15000,,0.16%,0%,," 1,618    ",,618,679,0,0,99%,96%,,91%,618,0,25740,231,164090,180180,5.5,6.4,85%,78%,87%,79%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.8,ASS_PSA,ATEL.3,ATELIER.ASS ,3%,1.0%,80%,78%,0,0,SF1.90VU,Rack 90VU_A321. Neo (INJ),783,0,1,1,0,1.50%,1.80%,,15000,,0.13%,0%,," 1,277    ",,783,861,0,0,99%,96%,,91%,783,0,25740,280,252180,257400,8.5,9.8,85%,78%,87%,85%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.8,ASS_PSA,ATEL.3,ATELIER.ASS ,3%,1.0%,80%,78%,0,0,SF2.M32,Siwtch de Commande (IR),724,0,1,1,0,1.50%,1.80%,,15000,,0.14%,0%,," 1,381    ",,724,796,0,0,99%,96%,,91%,724,0,25740,307,255148,257400,8.6,9.9,85%,78%,87%,86%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.8,ASS_PSA,ATEL.3,ATELIER.ASS ,3%,1.0%,80%,78%,0,0,SF2.PPE21,Push Start/ Stop (IR),852,0,2,2,0,1.50%,1.80%,,15000,,0.23%,0%,," 2,347    ",,852,937,0,0,99%,96%,,91%,852,0,25740,287,280866,283140,9.5,10.9,85%,78%,87%,86%,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
S34,22-Aug,ZONE.8,ASS_PSA,ATEL.3,ATELIER.ASS ,3%,1.0%,80%,78%,0,0,SF2.90VU,Rack 90VU_A321. Neo (IR),0,0,0,0,0,1.50%,1.80%,,15000,,0.00%,0%,, -      ,,0,0,0,0,99%,96%,,,0,0,25740,273,0,0,0.0,0.0,85%,78%,-,-,ATELIER.ASS ,Unit.2,Unité AF ,Unité d'assemblage & Finition,,
